Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-04-16 00:00:00-04:00,25.001209236484573,25.035957268779896,24.94908718804159,24.983835220336914,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,24.983840830499233,25.053336910695336,24.862222690156052,24.879596710205078,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,24.844838968912757,24.879586995442708,24.601602783203123,24.75796890258789,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,24.810089004173708,24.810089004173708,24.67109690891223,24.74059295654297,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.636344551531383,24.844832657750267,24.4278564453125,24.4278564453125,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.375755265099663,24.445251359939576,24.28888514654977,24.323633193969727,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.340993584618452,24.427863654513594,24.063009360954002,24.132505416870117,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.097759639435683,24.393117904663086,24.097759639435683,24.393117904663086,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.35837553025653,24.410497589165782,24.30625347134728,24.341001510620117,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.393123683644767,24.44524574279785,24.2541315259032,24.44524574279785,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.532104410966127,24.618974469078612,24.479982376098636,24.479982376098633,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.51473253973785,24.63635063171387,24.41048846090126,24.636350631713867,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.68846708473318,24.810085149189995,24.65371906631695,24.723215103149414,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.723219024775826,24.87958513245185,24.723219024775826,24.792715072631836,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.757965003387838,24.775339013916533,24.688468961273067,24.705842971801758,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.72322454849039,24.72322454849039,24.618980453415936,24.653728485107422,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.688468961273067,24.844835056031304,24.688468961273067,24.705842971801758,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.70585833477373,24.810102462768555,24.636362249443845,24.810102462768555,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.705835476162388,24.792705502449877,24.705835476162388,24.775331497192383,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.671096503946103,24.671096503946103,24.46260836447614,24.479982376098633,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.479982349005613,24.54947839541869,24.445234325799078,24.462608337402344,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.532114049178524,24.549488067626953,24.427869938487966,24.549488067626953,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.56685251554754,24.58422652722756,24.4452344337874,24.5321044921875,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.5321015219652,25.035947799682614,24.375735435777035,25.035947799682617,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.03595171997704,25.10544776916504,24.98382968308604,25.10544776916504,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.12283299089144,25.15758103098949,24.862222690156052,24.879596710205078,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,24.93171317189393,25.07070530107522,24.93171317189393,24.983835220336914,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.088069828412003,25.088069828412003,25.035947799682614,25.035947799682617,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.105453802348002,25.3660640494312,25.088079785875788,25.348690032958984,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.38343603771687,25.38343603771687,25.227069901960913,25.261817932128906,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.244459073133278,25.244459073133278,25.018596741439726,25.140214920043945,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.22706627503068,25.47030245123621,25.192318249858463,25.383432388305664,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.31394200001456,25.43556011532005,25.20969790118128,25.348690032958984,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.296565962296896,25.296565962296896,25.20969588687692,25.261817932128906,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.192317936320073,25.192317936320073,25.070699849730943,25.174943923950195,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.227069664529818,25.227069664529818,25.08807754516602,25.088077545166016,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.018590771177283,25.018590771177283,24.862224578857425,24.862224578857422,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,24.949087142944332,25.053331239641874,24.914339110711822,24.949087142944336,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,24.93170933998867,24.983831380420703,24.87958729955664,24.96645736694336,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.053318055404695,25.1054400763244,24.96644802053852,25.07069206237793,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.105443837988467,25.122817847564928,25.035947799682614,25.035947799682617,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.07070530107522,25.08807931722288,24.983835220336914,24.983835220336914,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,24.983825770953228,25.035947799682614,24.914329732647378,25.035947799682617,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.088066164388696,25.122814178466797,25.035944143271543,25.122814178466797,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.108404119362994,25.108404119362994,24.915935516357422,24.915935516357422,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,24.985922895617307,24.985922895617307,24.933431460962648,24.968425750732422,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.003438090743803,25.003438090743803,24.950946618195008,24.98594093322754,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,24.985918116485273,24.985918116485273,24.758455276489258,24.758455276489258,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,24.82845085335576,25.090908050537113,24.82845085335576,25.09090805053711,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.07340431213379,25.14339287964847,25.05590717025512,25.07340431213379,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.195890628032803,25.353364944458008,25.16089633549387,25.353364944458008,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.318370282071307,25.318370282071307,25.19589025997421,25.230884552001953,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.265878844029693,25.318370282071307,25.19589025997421,25.230884552001953,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.26588492466445,25.26588492466445,25.125907722865758,25.16090202331543,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.07342270804452,25.090919862760533,24.93344547031643,25.020931243896484,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,24.985918116485273,25.05590668263789,24.723460993412946,24.758455276489258,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.74096732378174,24.863447360038084,24.74096732378174,24.828453063964844,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,24.84594697320918,25.16089559681324,24.810952681697618,25.1084041595459,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.108400024085345,25.178388595581055,25.055908595463563,25.178388595581055,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.143404873090592,25.178399173540267,25.10841057264092,25.16090202331543,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.178390666189177,25.24837924344057,25.00341922306069,25.143396377563477,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.160895967946466,25.300873136057437,25.143398821932596,25.230884552001953,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.213391735693207,25.213391735693207,25.073414543545013,25.125905990600586,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.143413056208434,25.160910212127853,25.020932964772484,25.055927276611328,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.055930232935065,25.055930232935065,24.9684444430156,25.038433074951172,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.020918430766994,25.1084041595459,24.898438410476526,25.1084041595459,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.073410904058356,25.090908050537113,25.00342231814333,25.09090805053711,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.055912682179656,25.090906973635214,24.915935516357422,24.915935516357422,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,24.9684444430156,25.038433074951172,24.950947285031706,25.038433074951172,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.108400024085345,25.230880024202836,25.108400024085345,25.178388595581055,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.195896323765105,25.213393473989942,25.073416272191245,25.16090202331543,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.1084041595459,25.16089559681324,25.073409868034336,25.1084041595459,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.160883530096633,25.318357766376792,25.12588925536771,25.248369216918945,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.248381325592145,25.248381325592145,25.073409868034336,25.1084041595459,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.143394309833198,25.26587430995069,25.143394309833198,25.178388595581055,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.23088280889723,25.30087138811747,25.108402795261807,25.19588851928711,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.19588851928711,25.24837995370229,25.12589994006687,25.19588851928711,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.195887810502025,25.195887810502025,25.10840208893778,25.143396377563477,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.213382881328908,25.230880024202836,25.143394309833198,25.178388595581055,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.24840696054075,25.388384268707295,25.195915469978296,25.318395614624023,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.300865173339844,25.318362313846993,25.26587089232554,25.300865173339844,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.283368032832694,25.370853735368446,25.283368032832694,25.300865173339844,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.37086172011292,25.37086172011292,25.143398821932596,25.230884552001953,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.248381531469708,25.283375823266617,25.248381531469708,25.265878677368164,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.283375160753238,25.47584376059288,25.283375160753238,25.405855178833008,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.388366169036047,25.493349075317383,25.388366169036047,25.493349075317383,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.58083602853196,25.685818939729764,25.563338876665657,25.63332748413086,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.65082463599716,25.65082463599716,25.59833318039826,25.63332748413086,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.580825477797855,25.65081405639648,25.5633283331482,25.650814056396484,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.545824771862854,25.615813332881658,25.545824771862854,25.598316192626953,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.598333832055353,25.878288269042972,25.598333832055353,25.87828826904297,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,25.878277696145545,26.00075771228687,25.843283405819452,25.895774841308594,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,25.913278579711914,26.053255776631357,25.808295682022333,25.913278579711914,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.843283405819452,25.895774841308594,25.843283405819452,25.895774841308594,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,25.91328860163528,26.035768696308775,25.91328860163528,26.000774383544922,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,25.983263546988468,26.070749282836914,25.94826925264909,26.070749282836914,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,25.983280847149512,26.08826380006729,25.983280847149512,26.0357723236084,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.05325943219525,26.088253736335204,25.930779367705412,25.94827651977539,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,25.930770706937643,26.000759291841657,25.895776414485635,25.96576499938965,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,25.96576392019782,26.00075821119539,25.75579817421239,25.79079246520996,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.790791923777437,25.790791923777437,25.52833474680548,25.703306198120117,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.598329716402553,25.773301211388215,25.598329716402553,25.75580406188965,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.825800069173177,26.000771614357276,25.790805760136355,25.983274459838867,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.070763009072632,26.070763009072632,26.00077438354492,26.000774383544922,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,25.930769131634683,25.930769131634683,25.80828911549336,25.895774841308594,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.790793537129613,25.983262145615655,25.703307805999593,25.96576499938965,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,25.93077120955161,25.948268356116763,25.843285476725864,25.860782623291016,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.845848848517235,25.863455012582982,25.775424192254246,25.810636520385742,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.84586118569564,25.8986797031051,25.59937477111816,25.599374771118164,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.634578538977582,25.66979087213552,25.247242874240282,25.511335372924805,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.5993635058811,25.757818988379675,25.564151176436972,25.722606658935547,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.793033967300527,25.881064799953432,25.757821634239367,25.86345863342285,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.828257392128172,25.845863566219602,25.757832695762453,25.793045043945312,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,25.986706699574825,26.074737548828125,25.986706699574825,26.074737548828125,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.092338192930722,26.092338192930722,26.004307362320294,26.021913528442383,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.021908759423365,26.092333411005026,25.898665619155462,25.93387794494629,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,25.933883869404696,25.986702370157047,25.828246867899992,25.881065368652344,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.845851301581938,26.039519124686436,25.810638970108393,26.00430679321289,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.039529800415036,26.039529800415036,25.96910510859512,26.03952980041504,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.092337621896753,26.092337621896753,25.916275964529028,26.00430679321289,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.02190665888592,26.127543627731196,25.986694335937496,25.9866943359375,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.02191967549531,26.02191967549531,25.898676483527474,25.916282653808594,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,25.986700826616428,26.00430699248812,25.757820670284442,25.951488494873047,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.00430679321289,26.05712529042321,26.00430679321289,26.00430679321289,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.039529800415036,26.057135973370016,26.02192362746006,26.03952980041504,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.057135973370016,26.057135973370016,26.004317454505077,26.03952980041504,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.145150957502253,26.374031066894528,26.074726308458477,26.37403106689453,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.49729975032933,26.567724467273727,26.426875033384935,26.51490592956543,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.497289877280732,26.497289877280732,26.40925901390106,26.44447135925293,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.409245113012055,26.46206360323808,26.25078964233398,26.250789642333984,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.338836894766725,26.338836894766725,26.23319984839734,26.28601837158203,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.303608132560004,26.303608132560004,26.215577315516633,26.250789642333984,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.286001779962422,26.391638759654168,26.12754631042481,26.127546310424805,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.145168081406624,26.233198950367587,26.074743386237852,26.197986602783203,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.180368423461914,26.19797458918045,26.09233759486924,26.180368423461914,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.145168081406624,26.215592776575395,26.145168081406624,26.197986602783203,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.23318233833542,26.462062452696735,26.23318233833542,26.391637802124023,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.374031639480844,26.4092439647672,26.356425476837668,26.391637802124023,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.356435356977695,26.47967854167966,26.356435356977695,26.462072372436523,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.426865186576997,26.4796837046048,26.286015805169523,26.44447135925293,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.426860159824447,26.426860159824447,25.98670592664949,26.109949111938477,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.10993995874531,26.10993995874531,25.810635185111686,25.8282413482666,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.757820670284442,25.951488494873047,25.652183675054292,25.951488494873047,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,25.969088174463288,26.057118981834346,25.898663528566438,25.9866943359375,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.162762284843843,26.180368450580616,25.986700627476118,26.00430679321289,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.004318691069077,26.197986602783203,25.933893995900306,26.197986602783203,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.197970963552635,26.268395616680465,26.10994014714285,26.127546310424805,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.18036498869928,26.338820459377356,26.16275882529061,26.250789642333984,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.303613296611196,26.303613296611196,26.162763961689585,26.23318862915039,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.28600729316095,26.374038128034226,26.180370291313015,26.35643196105957,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.374052743290477,26.374052743290477,26.14517244578529,26.21559715270996,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.180378742410678,26.233197260384607,26.07474170646282,26.145166397094727,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.057128134044078,26.12755280467663,26.03952196638594,26.09234046936035,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.021908759423365,26.03951492231878,25.845847130469217,25.93387794494629,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.074737548828125,26.092343718678787,25.93388819002284,26.074737548828125,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.145156092024845,26.19797458918045,26.109943760587775,26.180368423461914,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.25080512415978,26.25080512415978,26.180380428991008,26.197986602783203,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.26840214594173,26.321220648916146,26.092340469360355,26.09234046936035,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.074736773284478,26.233192297227465,26.057130603957482,26.109949111938477,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.250803433042584,26.26840960570056,26.145166397094727,26.145166397094727,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.197990975978794,26.233203329441128,26.14517244578529,26.21559715270996,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.197967733427834,26.32121086120606,26.197967733427834,26.321210861206055,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.356431758880614,26.44446259307861,26.356431758880614,26.409250259399414,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.4092439647672,26.42685012741038,26.356425476837668,26.391637802124023,88800,0.0,0.0,0.0
